mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
16	16	93/2	93/2	1.0	3/8	3/8	6/8	2	2	1/4	1/4	1		2	62	D4	4	116
16	16	93/2	93/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		6	66	F#4	4	111
16	16	93/2	93/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		3	69	A4	4	111
16	16	47	47	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		1	67	G4	4	112
16	16	47	47	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		5	71	B4	4	112
16	16	95/2	95/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		0	60	C4	4	117
16	16	95/2	95/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		2	62	D4	4	117
16	16	95/2	95/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	69	A4	4	113
16	16	95/2	95/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		0	72	C5	5	113
17	17	48	48	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	122
17	17	48	48	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	122
17	17	48	48	1.0	0	0	6/8	2	1	1/4	1/4	1		1	67	G4	4	122
17	17	48	48	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	74	D5	5	118
17	17	48	48	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	86	D6	6	118
17	17	49	49	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	123
17	17	49	49	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	123
17	17	49	49	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	67	G4	4	123
17	17	99/2	99/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	60	C4	4	124
17	17	99/2	99/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	64	E4	4	124
17	17	99/2	99/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	67	G4	4	124
17	17	99/2	99/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		4	88	E6	6	119
17	17	199/4	199/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	90	F#6	6	120
17	17	50	50	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		1	79	G5	5	121
17	17	50	50	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		1	91	G6	6	121
17	17	101/2	101/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	125
17	17	101/2	101/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	64	E4	4	125
17	17	101/2	101/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	67	G4	4	125
18	18	51	51	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	128
18	18	51	51	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	128
18	18	51	51	1.0	0	0	6/8	2	1	1/4	1/4	1		1	67	G4	4	128
18	18	51	51	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	74	D5	5	126
18	18	51	51	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	86	D6	6	126
18	18	52	52	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	129
18	18	52	52	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	129
18	18	52	52	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	67	G4	4	129
18	18	105/2	105/2	1.0	3/8	3/8	6/8	2	2	1/4	1/4	1		3	57	A3	3	133
18	18	105/2	105/2	0.25	3/8	3/8	6/8	2	1	1/16	1/16	1		4	64	E4	4	130
18	18	105/2	105/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		0	72	C5	5	127
18	18	105/2	105/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		0	84	C6	6	127
18	18	211/4	211/4	0.25	7/16	7/16	6/8	2	1	1/16	1/16	1		6	66	F#4	4	131
18	18	53	53	1.0	1/2	1/2	6/8	2	1	1/4	1/4	1		1	67	G4	4	132
18	18	107/2	107/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		3	57	A3	3	134
19	19	54	54	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	140
19	19	54	54	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	140
19	19	54	54	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	140
19	19	54	54	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	71	B4	4	135
19	19	54	54	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	83	B5	5	135
19	19	55	55	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	141
19	19	55	55	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	141
19	19	55	55	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	141
19	19	111/2	111/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		6	54	F#3	3	142
19	19	111/2	111/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57	A3	3	142
19	19	111/2	111/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		2	62	D4	4	142
19	19	111/2	111/2	0.16666666666666666	3/8	3/8	6/8	1	1	1/24	1/16	2/3		3	81	A5	5	136
19	19	167/3	167/3	0.16666666666666666	5/12	5/12	6/8	1	1	1/24	1/16	2/3		5	83	B5	5	137
19	19	335/6	335/6	0.16666666666666666	11/24	11/24	6/8	1	1	1/24	1/16	2/3		7	85	C#6	6	138
19	19	56	56	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		2	74	D5	5	139
19	19	56	56	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		2	86	D6	6	139
19	19	113/2	113/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		6	54	F#3	3	144
19	19	113/2	113/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		3	57	A3	3	144
19	19	113/2	113/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	143
20	20	57	57	1.0	0	0	6/8	2	2	1/4	1/4	1		4	52	E3	3	153
20	20	57	57	1.0	0	0	6/8	2	2	1/4	1/4	1		1	55	G3	3	153
20	20	57	57	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	147
20	20	57	57	1.5	0	0	6/8	1	1	3/8	1/4	3/2		3	69	A4	4	145
20	20	57	57	1.5	0	0	6/8	1	1	3/8	1/4	3/2		3	81	A5	5	145
20	20	58	58	0.5	1/4	1/4	6/8	2	2	1/8	1/8	1		4	52	E3	3	154
20	20	58	58	0.5	1/4	1/4	6/8	2	2	1/8	1/8	1		1	55	G3	3	154
20	20	58	58	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	148
20	20	117/2	117/2	1.0	3/8	3/8	6/8	2	2	1/4	1/4	1		4	52	E3	3	155
20	20	117/2	117/2	0.16666666666666666	3/8	3/8	6/8	2	1	1/24	1/16	2/3		3	57	A3	3	149
20	20	117/2	117/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		1	67	G4	4	146
20	20	117/2	117/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		1	79	G5	5	146
20	20	176/3	176/3	0.16666666666666666	5/12	5/12	6/8	2	1	1/24	1/16	2/3		5	59	B3	3	150
20	20	353/6	353/6	0.16666666666666666	11/24	11/24	6/8	2	1	1/24	1/16	2/3		7	61	C#4	4	151
20	20	59	59	1.0	1/2	1/2	6/8	2	1	1/4	1/4	1		2	62	D4	4	152
20	20	119/2	119/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		4	52	E3	3	156
21	21	60	60	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	161
21	21	60	60	1.0	0	0	6/8	2	1	1/4	1/4	1		3	57	A3	3	161
21	21	60	60	1.5	0	0	6/8	1	1	3/8	1/4	3/2		6	66	F#4	4	157
21	21	60	60	1.5	0	0	6/8	1	1	3/8	1/4	3/2		6	78	F#5	5	157
21	21	61	61	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	162
21	21	61	61	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		3	57	A3	3	162
21	21	61	61	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	162
21	21	123/2	123/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	48	C3	3	163
21	21	123/2	123/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	52	E3	3	163
21	21	123/2	123/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	55	G3	3	163
21	21	123/2	123/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		4	76	E5	5	158
21	21	247/4	247/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	78	F#5	5	159
21	21	62	62	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		1	67	G4	4	160
21	21	62	62	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		1	79	G5	5	160
21	21	125/2	125/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	164
21	21	125/2	125/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	164
21	21	125/2	125/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	164
22	22	63	63	1.0	0	0	6/8	2	1	1/4	1/4	1		5	47	B2	2	167
22	22	63	63	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	167
22	22	63	63	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	167
22	22	63	63	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	62	D4	4	165
22	22	63	63	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	74	D5	5	165
22	22	64	64	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	47	B2	2	168
22	22	64	64	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	168
22	22	64	64	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	168
22	22	129/2	129/2	1.0	3/8	3/8	6/8	2	2	1/4	1/4	1		3	45	A2	2	172
22	22	129/2	129/2	0.25	3/8	3/8	6/8	2	1	1/16	1/16	1		4	52	E3	3	169
22	22	129/2	129/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		0	60	C4	4	166
22	22	129/2	129/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		0	72	C5	5	166
22	22	259/4	259/4	0.25	7/16	7/16	6/8	2	1	1/16	1/16	1		6	54	F#3	3	170
22	22	65	65	1.0	1/2	1/2	6/8	2	1	1/4	1/4	1		1	55	G3	3	171
22	22	131/2	131/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		3	45	A2	2	173
23	23	66	66	1.0	0	0	6/8	2	1	1/4	1/4	1		1	43	G2	2	178
23	23	66	66	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	178
23	23	66	66	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	59	B3	3	174
23	23	66	66	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	71	B4	4	174
23	23	67	67	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	43	G2	2	179
23	23	67	67	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	179
23	23	135/2	135/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	48	C3	3	180
23	23	135/2	135/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	52	E3	3	180
23	23	135/2	135/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		3	57	A3	3	175
23	23	135/2	135/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		3	69	A4	4	175
23	23	68	68	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		5	59	B3	3	176
23	23	68	68	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		5	71	B4	4	176
23	23	137/2	137/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		6	42	F#2	2	181
23	23	137/2	137/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	181
23	23	137/2	137/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		0	60	C4	4	177
23	23	137/2	137/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		0	72	C5	5	177
24	24	69	69	1.0	0	0	6/8	2	1	1/4	1/4	1		5	47	B2	2	185
24	24	69	69	1.0	0	0	6/8	2	1	1/4	1/4	1		4	52	E3	3	185
24	24	69	69	1.5	0	0	6/8	1	1	3/8	1/4	3/2	1	5	59	B3	3	182
24	24	69	69	1.5	0	0	6/8	1	1	3/8	1/4	3/2	1	5	71	B4	4	182
24	24	70	70	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	47	B2	2	186
24	24	70	70	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	52	E3	3	186
24	24	141/2	141/2	1.0	3/8	3/8	6/8	2	2	1/4	1/4	1		5	47	B2	2	190
24	24	141/2	141/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		9	51	D#3	3	187
24	24	141/2	141/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1	-1	5	59	B3	3	183
24	24	141/2	141/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1	-1	5	71	B4	4	183
24	24	71	71	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		4	52	E3	3	188
24	24	143/2	143/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		5	47	B2	2	191
24	24	143/2	143/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		6	54	F#3	3	189
24	24	143/2	143/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		5	59	B3	3	184
24	24	143/2	143/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		5	71	B4	4	184
25	25	72	72	1.5	0	0	6/8	2	2	3/8	1/4	3/2	1	4	40	E2	2	198
25	25	72	72	1.5	0	0	6/8	2	2	3/8	1/4	3/2	1	5	47	B2	2	198
25	25	72	72	1.5	0	0	6/8	2	1	3/8	1/4	3/2	1	4	52	E3	3	196
25	25	72	72	1.0	0	0	6/8	1	1	1/4	1/4	1		5	59	B3	3	192
25	25	72	72	1.0	0	0	6/8	1	1	1/4	1/4	1		4	64	E4	4	192
25	25	72	72	1.0	0	0	6/8	1	1	1/4	1/4	1		1	67	G4	4	192
25	25	72	72	1.0	0	0	6/8	1	1	1/4	1/4	1		5	71	B4	4	192
25	25	73	73	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		4	64	E4	4	193
25	25	73	73	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		1	67	G4	4	193
25	25	73	73	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		5	71	B4	4	193
25	25	147/2	147/2	0.5	3/8	3/8	6/8	2	2	1/8	1/8	1	-1	4	40	E2	2	199
25	25	147/2	147/2	0.5	3/8	3/8	6/8	2	2	1/8	1/8	1	-1	5	47	B2	2	199
25	25	147/2	147/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1	-1	4	52	E3	3	197
25	25	147/2	147/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		4	64	E4	4	194
25	25	147/2	147/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		1	67	G4	4	194
25	25	147/2	147/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		5	71	B4	4	194
25	25	149/2	149/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		4	64	E4	4	195
25	25	149/2	149/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		1	67	G4	4	195
25	25	149/2	149/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		5	71	B4	4	195
26	26	75	75	1.0	0	0	6/8	1	1	1/4	1/4	1		4	64	E4	4	200
26	26	75	75	1.0	0	0	6/8	1	1	1/4	1/4	1		1	67	G4	4	200
26	26	75	75	1.0	0	0	6/8	1	1	1/4	1/4	1		5	71	B4	4	200
26	26	76	76	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		4	64	E4	4	201
26	26	76	76	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		1	67	G4	4	201
26	26	76	76	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		5	71	B4	4	201
26	26	153/2	153/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		4	64	E4	4	202
26	26	153/2	153/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		1	67	G4	4	202
26	26	153/2	153/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		5	71	B4	4	202
26	26	155/2	155/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	204
26	26	155/2	155/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		1	67	G4	4	203
26	26	155/2	155/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		5	71	B4	4	203
27	27	78	78	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	212
27	27	78	78	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	212
27	27	78	78	1.0	0	0	6/8	1	2	1/4	1/4	1		1	67	G4	4	208
27	27	78	78	1.5	0	0	6/8	1	1	3/8	1/4	3/2	1	5	71	B4	4	205
27	27	79	79	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	213
27	27	79	79	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	213
27	27	79	79	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		1	67	G4	4	209
27	27	159/2	159/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	55	G3	3	214
27	27	159/2	159/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		2	62	D4	4	214
27	27	159/2	159/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		1	67	G4	4	210
27	27	159/2	159/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1	-1	5	71	B4	4	206
27	27	161/2	161/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	215
27	27	161/2	161/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	215
27	27	161/2	161/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		1	67	G4	4	211
27	27	161/2	161/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1	1	5	71	B4	4	207
28	28	81	81	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	224
28	28	81	81	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	224
28	28	81	81	1.0	0	0	6/8	1	2	1/4	1/4	1		1	67	G4	4	220
28	28	81	81	1.0	0	0	6/8	1	1	1/4	1/4	1	-1	5	71	B4	4	216
28	28	82	82	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	225
28	28	82	82	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	225
28	28	82	82	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		1	67	G4	4	221
28	28	82	82	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		5	71	B4	4	217
28	28	165/2	165/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	52	E3	3	226
28	28	165/2	165/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		5	59	B3	3	226
28	28	165/2	165/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		1	67	G4	4	222
28	28	165/2	165/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		4	76	E5	5	218
28	28	167/2	167/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	227
28	28	167/2	167/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		5	59	B3	3	227
28	28	167/2	167/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		1	67	G4	4	223
28	28	167/2	167/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		2	74	D5	5	219
29	29	84	84	1.0	0	0	6/8	2	1	1/4	1/4	1		3	57	A3	3	233
29	29	84	84	1.0	0	0	6/8	2	1	1/4	1/4	1		0	60	C4	4	233
29	29	84	84	1.0	0	0	6/8	1	2	1/4	1/4	1		4	64	E4	4	229
29	29	84	84	3.0	0	0	6/8	1	1	3/4	1/2	3/2		3	69	A4	4	228
29	29	85	85	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		3	57	A3	3	234
29	29	85	85	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		0	60	C4	4	234
29	29	85	85	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	64	E4	4	230
29	29	171/2	171/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57	A3	3	235
29	29	171/2	171/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	60	C4	4	235
29	29	171/2	171/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	64	E4	4	231
29	29	173/2	173/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	236
29	29	173/2	173/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	236
29	29	173/2	173/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	64	E4	4	232
30	30	87	87	1.0	0	0	6/8	2	1	1/4	1/4	1		4	52	E3	3	243
30	30	87	87	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	243
30	30	87	87	1.0	0	0	6/8	1	2	1/4	1/4	1		4	64	E4	4	239
30	30	87	87	1.5	0	0	6/8	1	1	3/8	1/4	3/2		1	67	G4	4	237
30	30	88	88	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	52	E3	3	244
30	30	88	88	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	244
30	30	88	88	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	64	E4	4	240
30	30	177/2	177/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	52	E3	3	245
30	30	177/2	177/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57	A3	3	245
30	30	177/2	177/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	64	E4	4	241
30	30	177/2	177/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		3	69	A4	4	238
30	30	179/2	179/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	246
30	30	179/2	179/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	246
30	30	179/2	179/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	64	E4	4	242
31	31	90	90	1.0	0	0	6/8	2	1	1/4	1/4	1		4	52	E3	3	254
31	31	90	90	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	254
31	31	90	90	1.0	0	0	6/8	1	2	1/4	1/4	1		4	64	E4	4	250
31	31	90	90	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	71	B4	4	247
31	31	91	91	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	52	E3	3	255
31	31	91	91	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	255
31	31	91	91	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	64	E4	4	251
31	31	183/2	183/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	52	E3	3	256
31	31	183/2	183/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	55	G3	3	256
31	31	183/2	183/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		5	59	B3	3	252
31	31	183/2	183/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		1	67	G4	4	248
31	31	185/2	185/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	257
31	31	185/2	185/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	257
31	31	185/2	185/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		0	60	C4	4	253
31	31	185/2	185/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		3	69	A4	4	249
32	32	93	93	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	263
32	32	93	93	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	263
32	32	93	93	1.0	0	0	6/8	1	2	1/4	1/4	1		2	62	D4	4	259
32	32	93	93	3.0	0	0	6/8	1	1	3/4	1/2	3/2		5	71	B4	4	258
32	32	94	94	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	264
32	32	94	94	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	264
32	32	94	94	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		1	67	G4	4	260
32	32	189/2	189/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		2	50	D3	3	265
32	32	189/2	189/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	55	G3	3	265
32	32	189/2	189/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		6	66	F#4	4	261
32	32	191/2	191/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	266
32	32	191/2	191/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	266
32	32	191/2	191/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		-1	65	F4	4	262
33	33	96	96	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	276
33	33	96	96	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	276
33	33	96	96	1.0	0	0	6/8	1	2	1/4	1/4	1		4	64	E4	4	272
33	33	96	96	1.0	0	0	6/8	1	1	1/4	1/4	1		0	72	C5	5	267
33	33	97	97	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	277
33	33	97	97	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	277
33	33	97	97	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1	1	4	64	E4	4	273
33	33	97	97	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		5	71	B4	4	268
33	33	195/2	195/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		2	50	D3	3	278
33	33	195/2	195/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	55	G3	3	278
33	33	195/2	195/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1	-1	4	64	E4	4	274
33	33	195/2	195/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		0	72	C5	5	269
33	33	98	98	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		2	74	D5	5	270
33	33	197/2	197/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	279
33	33	197/2	197/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	279
33	33	197/2	197/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1	1	4	64	E4	4	275
33	33	197/2	197/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		4	76	E5	5	271
34	34	99	99	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	286
