mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
17	17	65/2	65/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		4	76	E5	5	160
17	17	131/4	131/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		3	81	A5	5	161
17	17	33	33	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		2	62	D4	4	170
17	17	33	33	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		6	66	F#4	4	170
17	17	33	33	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		3	69	A4	4	170
17	17	33	33	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		6	78	F#5	5	162
17	17	133/4	133/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		3	81	A5	5	163
17	17	67/2	67/2	0.125	3/8	3/8	2/4	1	1	1/32	1/32	1		1	79	G5	5	164
17	17	269/8	269/8	0.125	13/32	13/32	2/4	1	1	1/32	1/32	1		6	78	F#5	5	165
17	17	135/4	135/4	0.125	7/16	7/16	2/4	1	1	1/32	1/32	1		4	76	E5	5	166
17	17	271/8	271/8	0.125	15/32	15/32	2/4	1	1	1/32	1/32	1		2	74	D5	5	167
18	18	34	34	0.25	0	0	2/4	2	1	1/16	1/16	1		5	59	B3	3	174
18	18	34	34	0.5	0	0	2/4	1	1	1/8	1/8	1		5	71	B4	4	171
18	18	34	34	0.5	0	0	2/4	1	1	1/8	1/8	1		2	74	D5	5	171
18	18	34	34	0.5	0	0	2/4	1	1	1/8	1/8	1		6	78	F#5	5	171
18	18	137/4	137/4	0.25	1/16	1/16	2/4	2	1	1/16	1/16	1		6	66	F#4	4	175
18	18	69/2	69/2	0.25	1/8	1/8	2/4	2	1	1/16	1/16	1		7	61	C#4	4	176
18	18	69/2	69/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		5	71	B4	4	172
18	18	69/2	69/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		4	76	E5	5	172
18	18	69/2	69/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		6	78	F#5	5	172
18	18	139/4	139/4	0.25	3/16	3/16	2/4	2	1	1/16	1/16	1		6	66	F#4	4	177
18	18	35	35	0.25	1/4	1/4	2/4	2	1	1/16	1/16	1		2	62	D4	4	178
18	18	35	35	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		5	71	B4	4	173
18	18	35	35	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74	D5	5	173
18	18	35	35	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		6	78	F#5	5	173
18	18	141/4	141/4	0.25	5/16	5/16	2/4	2	1	1/16	1/16	1		6	66	F#4	4	179
18	18	71/2	71/2	0.125	3/8	3/8	2/4	2	1	1/32	1/32	1		4	64	E4	4	180
18	18	285/8	285/8	0.125	13/32	13/32	2/4	2	1	1/32	1/32	1		2	62	D4	4	181
18	18	143/4	143/4	0.125	7/16	7/16	2/4	2	1	1/32	1/32	1		7	61	C#4	4	182
18	18	287/8	287/8	0.125	15/32	15/32	2/4	2	1	1/32	1/32	1		5	59	B3	3	183
19	19	36	36	0.5	0	0	2/4	2	1	1/8	1/8	1		1	55	G3	3	194
19	19	36	36	0.5	0	0	2/4	2	1	1/8	1/8	1		5	59	B3	3	194
19	19	36	36	0.5	0	0	2/4	2	1	1/8	1/8	1		2	62	D4	4	194
19	19	36	36	0.25	0	0	2/4	1	1	1/16	1/16	1		1	67	G4	4	184
19	19	145/4	145/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		2	74	D5	5	185
19	19	73/2	73/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		1	55	G3	3	195
19	19	73/2	73/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		7	61	C#4	4	195
19	19	73/2	73/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		2	62	D4	4	195
19	19	73/2	73/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		3	69	A4	4	186
19	19	147/4	147/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		2	74	D5	5	187
19	19	37	37	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		1	55	G3	3	196
19	19	37	37	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		5	59	B3	3	196
19	19	37	37	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		2	62	D4	4	196
19	19	37	37	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		5	71	B4	4	188
19	19	149/4	149/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		2	74	D5	5	189
19	19	75/2	75/2	0.125	3/8	3/8	2/4	1	1	1/32	1/32	1		7	73	C#5	5	190
19	19	301/8	301/8	0.125	13/32	13/32	2/4	1	1	1/32	1/32	1		5	71	B4	4	191
19	19	151/4	151/4	0.125	7/16	7/16	2/4	1	1	1/32	1/32	1		3	69	A4	4	192
19	19	303/8	303/8	0.125	15/32	15/32	2/4	1	1	1/32	1/32	1		1	67	G4	4	193
20	20	38	38	0.25	0	0	2/4	2	1	1/16	1/16	1		4	52	E3	3	200
20	20	38	38	0.5	0	0	2/4	1	1	1/8	1/8	1		4	64	E4	4	197
20	20	38	38	0.5	0	0	2/4	1	1	1/8	1/8	1		1	67	G4	4	197
20	20	38	38	0.5	0	0	2/4	1	1	1/8	1/8	1		5	71	B4	4	197
20	20	153/4	153/4	0.25	1/16	1/16	2/4	2	1	1/16	1/16	1		5	59	B3	3	201
20	20	77/2	77/2	0.25	1/8	1/8	2/4	2	1	1/16	1/16	1		6	54	F#3	3	202
20	20	77/2	77/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		4	64	E4	4	198
20	20	77/2	77/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		3	69	A4	4	198
20	20	77/2	77/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		5	71	B4	4	198
20	20	155/4	155/4	0.25	3/16	3/16	2/4	2	1	1/16	1/16	1		5	59	B3	3	203
20	20	39	39	0.25	1/4	1/4	2/4	2	1	1/16	1/16	1		1	55	G3	3	204
20	20	39	39	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		4	64	E4	4	199
20	20	39	39	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		1	67	G4	4	199
20	20	39	39	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		5	71	B4	4	199
20	20	157/4	157/4	0.25	5/16	5/16	2/4	2	1	1/16	1/16	1		5	59	B3	3	205
20	20	79/2	79/2	0.125	3/8	3/8	2/4	2	1	1/32	1/32	1		3	57	A3	3	206
20	20	317/8	317/8	0.125	13/32	13/32	2/4	2	1	1/32	1/32	1		1	55	G3	3	207
20	20	159/4	159/4	0.125	7/16	7/16	2/4	2	1	1/32	1/32	1		6	54	F#3	3	208
20	20	319/8	319/8	0.125	15/32	15/32	2/4	2	1	1/32	1/32	1		4	52	E3	3	209
21	21	40	40	2.0	0	0	2/4	2	1	1/2	1/2	1		5	47	B2	2	220
21	21	40	40	2.0	0	0	2/4	2	1	1/2	1/2	1		2	50	D3	3	220
21	21	40	40	2.0	0	0	2/4	2	1	1/2	1/2	1		6	54	F#3	3	220
21	21	40	40	0.25	0	0	2/4	1	1	1/16	1/16	1		5	59	B3	3	210
21	21	161/4	161/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	211
21	21	81/2	81/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		7	61	C#4	4	212
21	21	163/4	163/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	213
21	21	41	41	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		2	62	D4	4	214
21	21	165/4	165/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	215
21	21	83/2	83/2	0.125	3/8	3/8	2/4	1	1	1/32	1/32	1		4	64	E4	4	216
21	21	333/8	333/8	0.125	13/32	13/32	2/4	1	1	1/32	1/32	1		2	62	D4	4	217
21	21	167/4	167/4	0.125	7/16	7/16	2/4	1	1	1/32	1/32	1		7	61	C#4	4	218
21	21	335/8	335/8	0.125	15/32	15/32	2/4	1	1	1/32	1/32	1		5	59	B3	3	219
22	22	42	42	0.25	0	0	2/4	2	1	1/16	1/16	1		1	31	G1	1	222
22	22	42	42	2.0	0	0	2/4	1	1	1/2	1/2	1		5	59	B3	3	221
22	22	42	42	2.0	0	0	2/4	1	1	1/2	1/2	1		4	64	E4	4	221
22	22	42	42	2.0	0	0	2/4	1	1	1/2	1/2	1		5	71	B4	4	221
22	22	169/4	169/4	0.25	1/16	1/16	2/4	2	1	1/16	1/16	1		1	43	G2	2	223
22	22	85/2	85/2	0.25	1/8	1/8	2/4	2	1	1/16	1/16	1		5	35	B1	1	224
22	22	171/4	171/4	0.25	3/16	3/16	2/4	2	1	1/16	1/16	1		1	43	G2	2	225
22	22	43	43	0.25	1/4	1/4	2/4	2	1	1/16	1/16	1		4	40	E2	2	226
22	22	173/4	173/4	0.25	5/16	5/16	2/4	2	1	1/16	1/16	1		1	43	G2	2	227
22	22	87/2	87/2	0.125	3/8	3/8	2/4	2	1	1/32	1/32	1		6	42	F#2	2	228
22	22	349/8	349/8	0.125	13/32	13/32	2/4	2	1	1/32	1/32	1		4	40	E2	2	229
22	22	175/4	175/4	0.125	7/16	7/16	2/4	2	1	1/32	1/32	1		2	38	D2	2	230
22	22	351/8	351/8	0.125	15/32	15/32	2/4	2	1	1/32	1/32	1		7	37	C#2	2	231
23	23	44	44	2.0	0	0	2/4	2	1	1/2	1/2	1		5	35	B1	1	242
23	23	44	44	2.0	0	0	2/4	2	1	1/2	1/2	1		6	42	F#2	2	242
23	23	44	44	2.0	0	0	2/4	2	1	1/2	1/2	1		5	47	B2	2	242
23	23	44	44	0.25	0	0	2/4	1	1	1/16	1/16	1		5	59	B3	3	232
23	23	177/4	177/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	233
23	23	89/2	89/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		7	61	C#4	4	234
23	23	179/4	179/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	235
23	23	45	45	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		2	62	D4	4	236
23	23	181/4	181/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	237
23	23	91/2	91/2	0.125	3/8	3/8	2/4	1	1	1/32	1/32	1		4	64	E4	4	238
23	23	365/8	365/8	0.125	13/32	13/32	2/4	1	1	1/32	1/32	1		2	62	D4	4	239
23	23	183/4	183/4	0.125	7/16	7/16	2/4	1	1	1/32	1/32	1		7	61	C#4	4	240
23	23	367/8	367/8	0.125	15/32	15/32	2/4	1	1	1/32	1/32	1		5	59	B3	3	241
24	24	46	46	0.25	0	0	2/4	2	1	1/16	1/16	1		8	32	G#1	1	244
24	24	46	46	2.0	0	0	2/4	1	1	1/2	1/2	1		7	61	C#4	4	243
24	24	46	46	2.0	0	0	2/4	1	1	1/2	1/2	1		11	65	E#4	4	243
24	24	46	46	2.0	0	0	2/4	1	1	1/2	1/2	1		8	68	G#4	4	243
24	24	46	46	2.0	0	0	2/4	1	1	1/2	1/2	1		7	73	C#5	5	243
24	24	185/4	185/4	0.25	1/16	1/16	2/4	2	1	1/16	1/16	1		8	44	G#2	2	245
24	24	93/2	93/2	0.25	1/8	1/8	2/4	2	1	1/16	1/16	1		7	37	C#2	2	246
24	24	187/4	187/4	0.25	3/16	3/16	2/4	2	1	1/16	1/16	1		8	44	G#2	2	247
24	24	47	47	0.25	1/4	1/4	2/4	2	1	1/16	1/16	1		11	41	E#2	2	248
24	24	189/4	189/4	0.25	5/16	5/16	2/4	2	1	1/16	1/16	1		8	44	G#2	2	249
24	24	95/2	95/2	0.125	3/8	3/8	2/4	2	1	1/32	1/32	1		6	42	F#2	2	250
24	24	381/8	381/8	0.125	13/32	13/32	2/4	2	1	1/32	1/32	1		11	41	E#2	2	251
24	24	191/4	191/4	0.125	7/16	7/16	2/4	2	1	1/32	1/32	1		9	39	D#2	2	252
24	24	383/8	383/8	0.125	15/32	15/32	2/4	2	1	1/32	1/32	1		7	37	C#2	2	253
25	25	48	48	2.0	0	0	2/4	2	1	1/2	1/2	1		10	34	A#1	1	267
25	25	48	48	2.0	0	0	2/4	2	1	1/2	1/2	1		6	42	F#2	2	267
25	25	48	48	2.0	0	0	2/4	2	1	1/2	1/2	1		10	46	A#2	2	267
25	25	48	48	0.25	0	0	2/4	1	1	1/16	1/16	1		6	66	F#4	4	254
25	25	48	48	0.25	0	0	2/4	1	2	1/16	1/16	1		6	66	F#4	4	261
25	25	193/4	193/4	0.25	1/16	1/16	2/4	1	2	1/16	1/16	1		4	76	E5	5	262
25	25	97/2	97/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		7	73	C#5	5	255
25	25	97/2	97/2	0.25	1/8	1/8	2/4	1	2	1/16	1/16	1		7	73	C#5	5	263
25	25	195/4	195/4	0.25	3/16	3/16	2/4	1	2	1/16	1/16	1		4	76	E5	5	264
25	25	49	49	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		6	66	F#4	4	256
25	25	49	49	0.25	1/4	1/4	2/4	1	2	1/16	1/16	1		6	66	F#4	4	265
25	25	197/4	197/4	0.25	5/16	5/16	2/4	1	2	1/16	1/16	1		1	79	G5	5	266
25	25	99/2	99/2	0.125	3/8	3/8	2/4	1	1	1/32	1/32	1		6	78	F#5	5	257
25	25	397/8	397/8	0.125	13/32	13/32	2/4	1	1	1/32	1/32	1		4	76	E5	5	258
25	25	199/4	199/4	0.125	7/16	7/16	2/4	1	1	1/32	1/32	1		2	74	D5	5	259
25	25	399/8	399/8	0.125	15/32	15/32	2/4	1	1	1/32	1/32	1		7	73	C#5	5	260
26	26	50	50	2.0	0	0	2/4	2	1	1/2	1/2	1		5	35	B1	1	282
26	26	50	50	2.0	0	0	2/4	2	1	1/2	1/2	1		6	42	F#2	2	282
26	26	50	50	2.0	0	0	2/4	2	1	1/2	1/2	1		5	47	B2	2	282
26	26	50	50	0.25	0	0	2/4	1	1	1/16	1/16	1		6	66	F#4	4	268
26	26	50	50	0.25	0	0	2/4	1	2	1/16	1/16	1		6	66	F#4	4	276
26	26	201/4	201/4	0.25	1/16	1/16	2/4	1	2	1/16	1/16	1		2	74	D5	5	277
26	26	101/2	101/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		5	71	B4	4	269
26	26	101/2	101/2	0.25	1/8	1/8	2/4	1	2	1/16	1/16	1		5	71	B4	4	278
26	26	203/4	203/4	0.25	3/16	3/16	2/4	1	2	1/16	1/16	1		2	74	D5	5	279
26	26	51	51	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		6	66	F#4	4	270
26	26	51	51	0.25	1/4	1/4	2/4	1	2	1/16	1/16	1		6	66	F#4	4	280
26	26	205/4	205/4	0.25	5/16	5/16	2/4	1	2	1/16	1/16	1		2	74	D5	5	281
26	26	103/2	103/2	0.1	3/8	3/8	2/4	1	1	1/40	1/32	4/5		7	73	C#5	5	271
26	26	258/5	258/5	0.1	2/5	2/5	2/4	1	1	1/40	1/32	4/5		5	71	B4	4	272
26	26	517/10	517/10	0.1	17/40	17/40	2/4	1	1	1/40	1/32	4/5		3	69	A4	4	273
26	26	259/5	259/5	0.1	9/20	9/20	2/4	1	1	1/40	1/32	4/5		1	67	G4	4	274
26	26	519/10	519/10	0.1	19/40	19/40	2/4	1	1	1/40	1/32	4/5		6	66	F#4	4	275
27	27	52	52	2.0	0	0	2/4	2	1	1/2	1/2	1		4	40	E2	2	297
27	27	52	52	2.0	0	0	2/4	2	1	1/2	1/2	1		1	43	G2	2	297
27	27	52	52	2.0	0	0	2/4	2	1	1/2	1/2	1		7	49	C#3	3	297
27	27	52	52	0.25	0	0	2/4	1	1	1/16	1/16	1		4	64	E4	4	283
27	27	52	52	0.25	0	0	2/4	1	2	1/16	1/16	1		4	64	E4	4	291
27	27	209/4	209/4	0.25	1/16	1/16	2/4	1	2	1/16	1/16	1		7	73	C#5	5	292
27	27	105/2	105/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		1	67	G4	4	284
27	27	105/2	105/2	0.25	1/8	1/8	2/4	1	2	1/16	1/16	1		1	67	G4	4	293
27	27	211/4	211/4	0.25	3/16	3/16	2/4	1	2	1/16	1/16	1		7	73	C#5	5	294
27	27	53	53	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		4	64	E4	4	285
27	27	53	53	0.25	1/4	1/4	2/4	1	2	1/16	1/16	1		4	64	E4	4	295
27	27	213/4	213/4	0.25	5/16	5/16	2/4	1	2	1/16	1/16	1		7	73	C#5	5	296
27	27	107/2	107/2	0.1	3/8	3/8	2/4	1	1	1/40	1/32	4/5		5	71	B4	4	286
27	27	268/5	268/5	0.1	2/5	2/5	2/4	1	1	1/40	1/32	4/5		3	69	A4	4	287
27	27	537/10	537/10	0.1	17/40	17/40	2/4	1	1	1/40	1/32	4/5		1	67	G4	4	288
27	27	269/5	269/5	0.1	9/20	9/20	2/4	1	1	1/40	1/32	4/5		6	66	F#4	4	289
27	27	539/10	539/10	0.1	19/40	19/40	2/4	1	1	1/40	1/32	4/5		4	64	E4	4	290
28	28	54	54	2.0	0	0	2/4	2	1	1/2	1/2	1		6	42	F#2	2	311
28	28	54	54	2.0	0	0	2/4	2	1	1/2	1/2	1		5	47	B2	2	311
28	28	54	54	2.0	0	0	2/4	2	1	1/2	1/2	1		2	50	D3	3	311
28	28	54	54	0.25	0	0	2/4	1	1	1/16	1/16	1		2	62	D4	4	298
28	28	54	54	0.25	0	0	2/4	1	2	1/16	1/16	1		2	62	D4	4	308
28	28	217/4	217/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		5	71	B4	4	299
28	28	109/2	109/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		6	66	F#4	4	300
28	28	109/2	109/2	0.25	1/8	1/8	2/4	1	2	1/16	1/16	1		6	66	F#4	4	309
28	28	219/4	219/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		5	71	B4	4	301
28	28	55	55	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		2	62	D4	4	302
28	28	55	55	0.25	1/4	1/4	2/4	1	2	1/16	1/16	1		2	62	D4	4	310
28	28	221/4	221/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	303
28	28	111/2	111/2	0.125	3/8	3/8	2/4	1	1	1/32	1/32	1		4	64	E4	4	304
28	28	445/8	445/8	0.125	13/32	13/32	2/4	1	1	1/32	1/32	1		2	62	D4	4	305
28	28	223/4	223/4	0.125	7/16	7/16	2/4	1	1	1/32	1/32	1		7	61	C#4	4	306
28	28	447/8	447/8	0.125	15/32	15/32	2/4	1	1	1/32	1/32	1		5	59	B3	3	307
29	29	56	56	2.0	0	0	2/4	2	1	1/2	1/2	1		6	42	F#2	2	326
29	29	56	56	2.0	0	0	2/4	2	1	1/2	1/2	1		7	49	C#3	3	326
29	29	56	56	2.0	0	0	2/4	2	1	1/2	1/2	1		4	52	E3	3	326
29	29	56	56	0.25	0	0	2/4	1	1	1/16	1/16	1		10	58	A#3	3	312
29	29	56	56	0.25	0	0	2/4	1	2	1/16	1/16	1		10	58	A#3	3	323
29	29	225/4	225/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	313
29	29	113/2	113/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		7	61	C#4	4	314
29	29	113/2	113/2	0.25	1/8	1/8	2/4	1	2	1/16	1/16	1		7	61	C#4	4	324
29	29	227/4	227/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	315
29	29	57	57	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		10	58	A#3	3	316
29	29	57	57	0.25	1/4	1/4	2/4	1	2	1/16	1/16	1		10	58	A#3	3	325
29	29	229/4	229/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		6	66	F#4	4	317
29	29	115/2	115/2	0.1	3/8	3/8	2/4	1	1	1/40	1/32	4/5		4	64	E4	4	318
29	29	288/5	288/5	0.1	2/5	2/5	2/4	1	1	1/40	1/32	4/5		2	62	D4	4	319
29	29	577/10	577/10	0.1	17/40	17/40	2/4	1	1	1/40	1/32	4/5		7	61	C#4	4	320
29	29	289/5	289/5	0.1	9/20	9/20	2/4	1	1	1/40	1/32	4/5		5	59	B3	3	321
29	29	579/10	579/10	0.1	19/40	19/40	2/4	1	1	1/40	1/32	4/5		10	58	A#3	3	322
30	30	58	58	0.25	0	0	2/4	2	1	1/16	1/16	1		5	35	B1	1	335
30	30	58	58	2.0	0	0	2/4	2	2	1/2	1/2	1		5	35	B1	1	343
30	30	58	58	0.25	0	0	2/4	1	1	1/16	1/16	1		2	50	D3	3	327
30	30	58	58	0.25	0	0	2/4	1	1	1/16	1/16	1		6	54	F#3	3	327
30	30	233/4	233/4	0.25	1/16	1/16	2/4	2	1	1/16	1/16	1		5	47	B2	2	336
30	30	233/4	233/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		5	59	B3	3	328
30	30	117/2	117/2	0.25	1/8	1/8	2/4	2	1	1/16	1/16	1		4	40	E2	2	337
30	30	117/2	117/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		4	52	E3	3	329
30	30	117/2	117/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		1	55	G3	3	329
30	30	235/4	235/4	0.25	3/16	3/16	2/4	2	1	1/16	1/16	1		5	47	B2	2	338
30	30	235/4	235/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		5	59	B3	3	330
30	30	59	59	0.25	1/4	1/4	2/4	2	1	1/16	1/16	1		2	38	D2	2	339
30	30	59	59	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		2	50	D3	3	331
30	30	59	59	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		6	54	F#3	3	331
30	30	237/4	237/4	0.25	5/16	5/16	2/4	2	1	1/16	1/16	1		5	47	B2	2	340
30	30	237/4	237/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		5	59	B3	3	332
30	30	119/2	119/2	0.25	3/8	3/8	2/4	2	1	1/16	1/16	1		7	37	C#2	2	341
30	30	119/2	119/2	0.25	3/8	3/8	2/4	1	1	1/16	1/16	1		7	49	C#3	3	333
30	30	119/2	119/2	0.25	3/8	3/8	2/4	1	1	1/16	1/16	1		4	52	E3	3	333
30	30	239/4	239/4	0.25	7/16	7/16	2/4	2	1	1/16	1/16	1		5	47	B2	2	342
30	30	239/4	239/4	0.25	7/16	7/16	2/4	1	1	1/16	1/16	1		5	59	B3	3	334
31	31	60	60	0.2	0	0	2/4	2	1	1/20	1/16	4/5		5	35	B1	1	345
31	31	60	60	1.0	0	0	2/4	2	2	1/4	1/4	1		5	35	B1	1	351
31	31	60	60	2.0	0	0	2/4	1	1	1/2	1/2	1		2	50	D3	3	344
31	31	60	60	2.0	0	0	2/4	1	1	1/2	1/2	1		6	54	F#3	3	344
31	31	60	60	2.0	0	0	2/4	1	1	1/2	1/2	1		5	59	B3	3	344
31	31	301/5	301/5	0.2	1/20	1/20	2/4	2	1	1/20	1/16	4/5	1	6	42	F#2	2	346
31	31	301/5	301/5	0.8	1/20	1/20	2/4	2	3	1/5	1/4	4/5		6	42	F#2	2	352
31	31	302/5	302/5	0.2	1/10	1/10	2/4	2	1	1/20	1/16	4/5		4	40	E2	2	347
31	31	303/5	303/5	0.2	3/20	3/20	2/4	2	1	1/20	1/16	4/5		2	38	D2	2	348
31	31	304/5	304/5	0.2	1/5	1/5	2/4	2	1	1/20	1/16	4/5		7	37	C#2	2	349
31	31	61	61	1.0	1/4	1/4	2/4	2	1	1/4	1/4	1		5	35	B1	1	350
31	31	61	61	1.0	1/4	1/4	2/4	2	3	1/4	1/4	1	-1	6	42	F#2	2	353
32	32	62	62	2.0	0	0	2/4	2	2	1/2	1/2	1		2	62	D4	4	367
32	32	62	62	0.5	0	0	2/4	2	1	1/8	1/8	1		6	66	F#4	4	364
32	32	62	62	0.25	0	0	2/4	1	1	1/16	1/16	1		2	74	D5	5	354
32	32	249/4	249/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		3	81	A5	5	355
32	32	125/2	125/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67	G4	4	365
32	32	125/2	125/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		4	76	E5	5	356
32	32	251/4	251/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		3	81	A5	5	357
32	32	63	63	1.0	1/4	1/4	2/4	2	1	1/4	1/4	1		3	69	A4	4	366
32	32	63	63	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1		6	78	F#5	5	358
32	32	253/4	253/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		3	81	A5	5	359
32	32	127/2	127/2	0.125	3/8	3/8	2/4	1	1	1/32	1/32	1		1	79	G5	5	360
32	32	509/8	509/8	0.125	13/32	13/32	2/4	1	1	1/32	1/32	1		6	78	F#5	5	361
32	32	255/4	255/4	0.125	7/16	7/16	2/4	1	1	1/32	1/32	1		4	76	E5	5	362
32	32	511/8	511/8	0.125	15/32	15/32	2/4	1	1	1/32	1/32	1		2	74	D5	5	363
33	33	64	64	0.25	0	0	2/4	2	1	1/16	1/16	1		1	55	G3	3	372
33	33	64	64	0.5	0	0	2/4	1	2	1/8	1/8	1		5	71	B4	4	369
33	33	64	64	2.0	0	0	2/4	1	1	1/2	1/2	1		1	79	G5	5	368
33	33	64	64	2.0	0	0	2/4	1	1	1/2	1/2	1		5	83	B5	5	368
33	33	257/4	257/4	0.25	1/16	1/16	2/4	2	1	1/16	1/16	1		2	62	D4	4	373
33	33	129/2	129/2	0.25	1/8	1/8	2/4	2	1	1/16	1/16	1		3	57	A3	3	374
33	33	129/2	129/2	0.5	1/8	1/8	2/4	1	2	1/8	1/8	1		7	73	C#5	5	370
33	33	259/4	259/4	0.25	3/16	3/16	2/4	2	1	1/16	1/16	1		2	62	D4	4	375
33	33	65	65	0.25	1/4	1/4	2/4	2	1	1/16	1/16	1		5	59	B3	3	376
33	33	65	65	1.0	1/4	1/4	2/4	1	2	1/4	1/4	1		2	74	D5	5	371
33	33	261/4	261/4	0.25	5/16	5/16	2/4	2	1	1/16	1/16	1		2	62	D4	4	377
33	33	131/2	131/2	0.125	3/8	3/8	2/4	2	1	1/32	1/32	1		7	61	C#4	4	378
33	33	525/8	525/8	0.125	13/32	13/32	2/4	2	1	1/32	1/32	1		5	59	B3	3	379
33	33	263/4	263/4	0.125	7/16	7/16	2/4	2	1	1/32	1/32	1		3	57	A3	3	380
33	33	527/8	527/8	0.125	15/32	15/32	2/4	2	1	1/32	1/32	1		1	55	G3	3	381
34	34	66	66	2.0	0	0	2/4	2	2	1/2	1/2	1		7	61	C#4	4	395
34	34	66	66	0.5	0	0	2/4	2	1	1/8	1/8	1		4	64	E4	4	392
34	34	66	66	0.25	0	0	2/4	1	1	1/16	1/16	1		7	73	C#5	5	382
34	34	265/4	265/4	0.25	1/16	1/16	2/4	1	1	1/16	1/16	1		1	79	G5	5	383
34	34	133/2	133/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		6	66	F#4	4	393
34	34	133/2	133/2	0.25	1/8	1/8	2/4	1	1	1/16	1/16	1		2	74	D5	5	384
34	34	267/4	267/4	0.25	3/16	3/16	2/4	1	1	1/16	1/16	1		1	79	G5	5	385
