mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
91	91	541/2	541/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1	-1	5	71	B4	4	1563
91	91	541/2	541/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		11	77	E#5	5	1555
91	91	541/2	541/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		8	80	G#5	5	1555
91	91	1083/4	1083/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		5	59	B3	3	1573
91	91	1083/4	1083/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		9	63	D#4	4	1573
91	91	1083/4	1083/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		6	66	F#4	4	1573
91	91	1083/4	1083/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		9	75	D#5	5	1556
91	91	1083/4	1083/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	1556
91	91	271	271	2.0	1/4	1/4	3/4	2	2	1/2		1/2	1		5	59	B3	3	1579
91	91	271	271	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		11	65	E#4	4	1574
91	91	271	271	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		8	68	G#4	4	1574
91	91	271	271	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		11	77	E#5	5	1564
91	91	271	271	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		8	80	G#5	5	1557
91	91	1085/4	1085/4	0.25	5/16	5/16	3/4	1	2	1/16		1/16	1		5	71	B4	4	1565
91	91	543/2	543/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	1575
91	91	543/2	543/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		11	65	E#4	4	1575
91	91	543/2	543/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		7	73	C#5	5	1566
91	91	543/2	543/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		11	77	E#5	5	1558
91	91	1087/4	1087/4	0.25	7/16	7/16	3/4	1	2	1/16		1/16	1		5	71	B4	4	1567
91	91	272	272	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		9	63	D#4	4	1576
91	91	272	272	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66	F#4	4	1576
91	91	272	272	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		9	75	D#5	5	1568
91	91	272	272	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	F#5	5	1559
91	91	1089/4	1089/4	0.25	9/16	9/16	3/4	1	2	1/16		1/16	1		5	71	B4	4	1569
91	91	545/2	545/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		11	65	E#4	4	1577
91	91	545/2	545/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		8	68	G#4	4	1577
91	91	545/2	545/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		11	77	E#5	5	1570
91	91	545/2	545/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		8	80	G#5	5	1560
91	91	1091/4	1091/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		5	71	B4	4	1571
92	92	273	273	3.0	0	0	3/4	2	2	3/4		1/2	3/2		6	42	F#2	2	1600
92	92	273	273	3.0	0	0	3/4	2	2	3/4		1/2	3/2		7	49	C#3	3	1600
92	92	273	273	0.25	0	0	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1585
92	92	273	273	0.5	0	0	3/4	1	1	1/8		1/8	1		3	81	A5	5	1580
92	92	1093/4	1093/4	0.25	1/16	1/16	3/4	1	2	1/16		1/16	1		7	73	C#5	5	1586
92	92	547/2	547/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		6	66	F#4	4	1597
92	92	547/2	547/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		7	73	C#5	5	1587
92	92	547/2	547/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	1581
92	92	1095/4	1095/4	0.25	3/16	3/16	3/4	1	2	1/16		1/16	1		3	69	A4	4	1588
92	92	274	274	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	1598
92	92	274	274	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61	C#4	4	1598
92	92	274	274	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66	F#4	4	1598
92	92	274	274	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		7	73	C#5	5	1589
92	92	274	274	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78	F#5	5	1582
92	92	1097/4	1097/4	0.25	5/16	5/16	3/4	1	2	1/16		1/16	1		3	69	A4	4	1590
92	92	549/2	549/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		7	73	C#5	5	1591
92	92	1099/4	1099/4	0.25	7/16	7/16	3/4	1	2	1/16		1/16	1		3	69	A4	4	1592
92	92	275	275	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		6	54	F#3	3	1599
92	92	275	275	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	1599
92	92	275	275	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	C#4	4	1599
92	92	275	275	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1593
92	92	275	275	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81	A5	5	1583
92	92	1101/4	1101/4	0.25	9/16	9/16	3/4	1	2	1/16		1/16	1		7	73	C#5	5	1594
92	92	551/2	551/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1595
92	92	551/2	551/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		7	85	C#6	6	1584
92	92	1103/4	1103/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1596
93	93	276	276	3.0	0	0	3/4	2	2	3/4		1/2	3/2		2	38	D2	2	1618
93	93	276	276	3.0	0	0	3/4	2	2	3/4		1/2	3/2		3	45	A2	2	1618
93	93	276	276	0.25	0	0	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1602
93	93	276	276	0.25	0	0	3/4	1	2	1/16		1/16	1		3	81	A5	5	1602
93	93	276	276	3.0	0	0	3/4	1	1	3/4		1/2	3/2	1	2	86	D6	6	1601
93	93	1105/4	1105/4	0.25	1/16	1/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1603
93	93	553/2	553/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	1614
93	93	553/2	553/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		6	54	F#3	3	1614
93	93	553/2	553/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	1614
93	93	553/2	553/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1604
93	93	553/2	553/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1604
93	93	1107/4	1107/4	0.25	3/16	3/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1605
93	93	277	277	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	F#3	3	1615
93	93	277	277	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	1615
93	93	277	277	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	1615
93	93	277	277	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1606
93	93	277	277	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		3	81	A5	5	1606
93	93	1109/4	1109/4	0.25	5/16	5/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1607
93	93	555/2	555/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1608
93	93	555/2	555/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1608
93	93	1111/4	1111/4	0.25	7/16	7/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1609
93	93	278	278	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	1616
93	93	278	278	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62	D4	4	1616
93	93	278	278	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66	F#4	4	1616
93	93	278	278	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1610
93	93	278	278	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		3	81	A5	5	1610
93	93	1113/4	1113/4	0.25	9/16	9/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1611
93	93	557/2	557/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	1617
93	93	557/2	557/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		6	66	F#4	4	1617
93	93	557/2	557/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		3	69	A4	4	1617
93	93	557/2	557/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1612
93	93	557/2	557/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1612
93	93	1115/4	1115/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1613
94	94	279	279	3.0	0	0	3/4	2	1	3/4		1/2	3/2		2	62	D4	4	1634
94	94	279	279	3.0	0	0	3/4	2	1	3/4		1/2	3/2		6	66	F#4	4	1634
94	94	279	279	3.0	0	0	3/4	2	1	3/4		1/2	3/2		3	69	A4	4	1634
94	94	279	279	0.25	0	0	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1622
94	94	279	279	0.25	0	0	3/4	1	2	1/16		1/16	1		3	81	A5	5	1622
94	94	279	279	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	2	86	D6	6	1619
94	94	1117/4	1117/4	0.25	1/16	1/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1623
94	94	559/2	559/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1624
94	94	559/2	559/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1624
94	94	1119/4	1119/4	0.25	3/16	3/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1625
94	94	280	280	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		3	81	A5	5	1626
94	94	280	280	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		2	86	D6	6	1626
94	94	280	280	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		4	88	E6	6	1620
94	94	1121/4	1121/4	0.25	5/16	5/16	3/4	1	2	1/16		1/16	1		4	76	E5	5	1627
94	94	561/2	561/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1628
94	94	561/2	561/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		2	86	D6	6	1628
94	94	1123/4	1123/4	0.25	7/16	7/16	3/4	1	2	1/16		1/16	1		4	76	E5	5	1629
94	94	281	281	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		3	81	A5	5	1630
94	94	281	281	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		2	86	D6	6	1630
94	94	281	281	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		6	90	F#6	6	1621
94	94	1125/4	1125/4	0.25	9/16	9/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1631
94	94	563/2	563/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1632
94	94	563/2	563/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		2	86	D6	6	1632
94	94	1127/4	1127/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1633
95	95	282	282	3.0	0	0	3/4	2	2	3/4		1/2	3/2		5	35	B1	1	1652
95	95	282	282	3.0	0	0	3/4	2	2	3/4		1/2	3/2		5	47	B2	2	1652
95	95	282	282	0.25	0	0	3/4	1	2	1/16		1/16	1		3	81	A5	5	1636
95	95	282	282	0.25	0	0	3/4	1	2	1/16		1/16	1		2	86	D6	6	1636
95	95	282	282	3.0	0	0	3/4	1	1	3/4		1/2	3/2	1	6	90	F#6	6	1635
95	95	1129/4	1129/4	0.25	1/16	1/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1637
95	95	565/2	565/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	1648
95	95	565/2	565/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		6	54	F#3	3	1648
95	95	565/2	565/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	1648
95	95	565/2	565/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1638
95	95	565/2	565/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		2	86	D6	6	1638
95	95	1131/4	1131/4	0.25	3/16	3/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1639
95	95	283	283	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	F#3	3	1649
95	95	283	283	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	1649
95	95	283	283	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	1649
95	95	283	283	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		3	81	A5	5	1640
95	95	283	283	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		2	86	D6	6	1640
95	95	1133/4	1133/4	0.25	5/16	5/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1641
95	95	567/2	567/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1642
95	95	567/2	567/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		2	86	D6	6	1642
95	95	1135/4	1135/4	0.25	7/16	7/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1643
95	95	284	284	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	1650
95	95	284	284	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62	D4	4	1650
95	95	284	284	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66	F#4	4	1650
95	95	284	284	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		3	81	A5	5	1644
95	95	284	284	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		2	86	D6	6	1644
95	95	1137/4	1137/4	0.25	9/16	9/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1645
95	95	569/2	569/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	1651
95	95	569/2	569/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		6	66	F#4	4	1651
95	95	569/2	569/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		3	69	A4	4	1651
95	95	569/2	569/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1646
95	95	569/2	569/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		2	86	D6	6	1646
95	95	1139/4	1139/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1647
96	96	285	285	1.0	0	0	3/4	2	1	1/4		1/4	1		2	62	D4	4	1668
96	96	285	285	1.0	0	0	3/4	2	1	1/4		1/4	1		6	66	F#4	4	1668
96	96	285	285	1.0	0	0	3/4	2	1	1/4		1/4	1		3	69	A4	4	1668
96	96	285	285	0.25	0	0	3/4	1	2	1/16		1/16	1		3	81	A5	5	1656
96	96	285	285	0.25	0	0	3/4	1	2	1/16		1/16	1		2	86	D6	6	1656
96	96	285	285	1.0	0	0	3/4	1	1	1/4		1/4	1	-1	6	90	F#6	6	1653
96	96	1141/4	1141/4	0.25	1/16	1/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1657
96	96	571/2	571/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1658
96	96	571/2	571/2	0.25	1/8	1/8	3/4	1	2	1/16		1/16	1		2	86	D6	6	1658
96	96	1143/4	1143/4	0.25	3/16	3/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1659
96	96	286	286	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1660
96	96	286	286	0.25	1/4	1/4	3/4	1	2	1/16		1/16	1		3	81	A5	5	1660
96	96	286	286	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		2	86	D6	6	1654
96	96	1145/4	1145/4	0.25	5/16	5/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1661
96	96	573/2	573/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1662
96	96	573/2	573/2	0.25	3/8	3/8	3/4	1	2	1/16		1/16	1		3	81	A5	5	1662
96	96	1147/4	1147/4	0.25	7/16	7/16	3/4	1	2	1/16		1/16	1		2	74	D5	5	1663
96	96	287	287	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		5	59	B3	3	1669
96	96	287	287	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62	D4	4	1669
96	96	287	287	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66	F#4	4	1669
96	96	287	287	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		5	71	B4	4	1669
96	96	287	287	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		5	83	B5	5	1664
96	96	287	287	0.25	1/2	1/2	3/4	1	2	1/16		1/16	1		2	86	D6	6	1664
96	96	287	287	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		6	90	F#6	6	1655
96	96	1149/4	1149/4	0.25	9/16	9/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1665
96	96	575/2	575/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		5	83	B5	5	1666
96	96	575/2	575/2	0.25	5/8	5/8	3/4	1	2	1/16		1/16	1		2	86	D6	6	1666
96	96	1151/4	1151/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		6	78	F#5	5	1667
97	97	288	288	0.5	0	0	3/4	2	1	1/8		1/8	1		3	33	A1	1	1676
97	97	288	288	0.5	0	0	3/4	2	1	1/8		1/8	1		4	40	E2	2	1676
97	97	288	288	0.5	0	0	3/4	2	1	1/8		1/8	1		3	45	A2	2	1676
97	97	288	288	0.5	0	0	3/4	1	1	1/8		1/8	1		3	81	A5	5	1670
97	97	288	288	0.5	0	0	3/4	1	1	1/8		1/8	1		4	88	E6	6	1670
97	97	288	288	0.5	0	0	3/4	1	1	1/8		1/8	1		3	93	A6	6	1670
97	97	577/2	577/2	0.25	1/8	1/8	3/4	2	1	1/16		1/16	1		3	57	A3	3	1677
97	97	577/2	577/2	0.25	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60	C4	4	1677
97	97	577/2	577/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64	E4	4	1671
97	97	577/2	577/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	1671
97	97	1155/4	1155/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52	E3	3	1678
97	97	1155/4	1155/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		5	59	B3	3	1678
97	97	1155/4	1155/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	1672
97	97	289	289	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		3	57	A3	3	1679
97	97	289	289	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60	C4	4	1679
97	97	289	289	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		4	64	E4	4	1673
97	97	289	289	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	A4	4	1673
97	97	579/2	579/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	1680
97	97	579/2	579/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	1680
97	97	579/2	579/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64	E4	4	1674
97	97	579/2	579/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	1674
97	97	581/2	581/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43	G2	2	1681
97	97	581/2	581/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	1681
97	97	581/2	581/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	1681
97	97	581/2	581/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	1675
97	97	581/2	581/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	1675
97	97	581/2	581/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		5	83	B5	5	1675
98	98	291	291	0.5	0	0	3/4	2	1	1/8		1/8	1		0	36	C2	2	1688
98	98	291	291	0.5	0	0	3/4	2	1	1/8		1/8	1		1	43	G2	2	1688
98	98	291	291	0.5	0	0	3/4	2	1	1/8		1/8	1		0	48	C3	3	1688
98	98	291	291	0.5	0	0	3/4	1	1	1/8		1/8	1		0	72	C5	5	1682
98	98	291	291	0.5	0	0	3/4	1	1	1/8		1/8	1		1	79	G5	5	1682
98	98	291	291	0.5	0	0	3/4	1	1	1/8		1/8	1		0	84	C6	6	1682
98	98	583/2	583/2	0.25	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60	C4	4	1689
98	98	583/2	583/2	0.25	1/8	1/8	3/4	2	1	1/16		1/16	1		4	64	E4	4	1689
98	98	583/2	583/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	1683
98	98	583/2	583/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	1683
98	98	1167/4	1167/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		1	55	G3	3	1690
98	98	1167/4	1167/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		2	62	D4	4	1690
98	98	1167/4	1167/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	1684
98	98	292	292	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60	C4	4	1691
98	98	292	292	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64	E4	4	1691
98	98	292	292	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	G4	4	1685
98	98	292	292	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	C5	5	1685
98	98	585/2	585/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	1692
98	98	585/2	585/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	1692
98	98	585/2	585/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	1686
98	98	585/2	585/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	1686
98	98	587/2	587/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43	G2	2	1693
98	98	587/2	587/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	1693
98	98	587/2	587/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	1693
98	98	587/2	587/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	1687
98	98	587/2	587/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	1687
98	98	587/2	587/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		5	83	B5	5	1687
99	99	294	294	0.5	0	0	3/4	2	1	1/8		1/8	1		3	45	A2	2	1700
99	99	294	294	0.5	0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	1700
99	99	294	294	0.5	0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	1700
99	99	294	294	0.5	0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	1694
99	99	294	294	0.5	0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	1694
99	99	294	294	0.5	0	0	3/4	1	1	1/8		1/8	1		3	81	A5	5	1694
99	99	589/2	589/2	0.25	1/8	1/8	3/4	2	1	1/16		1/16	1		3	57	A3	3	1701
99	99	589/2	589/2	0.25	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60	C4	4	1701
99	99	589/2	589/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64	E4	4	1695
99	99	589/2	589/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	1695
99	99	1179/4	1179/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52	E3	3	1702
99	99	1179/4	1179/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		5	59	B3	3	1702
99	99	1179/4	1179/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	1696
99	99	295	295	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		3	57	A3	3	1703
99	99	295	295	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60	C4	4	1703
99	99	295	295	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		4	64	E4	4	1697
99	99	295	295	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	A4	4	1697
99	99	591/2	591/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	1704
99	99	591/2	591/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	1704
99	99	591/2	591/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64	E4	4	1698
99	99	591/2	591/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	1698
99	99	593/2	593/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43	G2	2	1705
99	99	593/2	593/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	50	D3	3	1705
99	99	593/2	593/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	1705
99	99	593/2	593/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	1699
99	99	593/2	593/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	1699
99	99	593/2	593/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		5	83	B5	5	1699
100	100	297	297	0.5	0	0	3/4	2	1	1/8		1/8	1		0	36	C2	2	1712
100	100	297	297	0.5	0	0	3/4	2	1	1/8		1/8	1		1	43	G2	2	1712
100	100	297	297	0.5	0	0	3/4	2	1	1/8		1/8	1		0	48	C3	3	1712
100	100	297	297	0.5	0	0	3/4	1	1	1/8		1/8	1		0	72	C5	5	1706
100	100	297	297	0.5	0	0	3/4	1	1	1/8		1/8	1		1	79	G5	5	1706
100	100	297	297	0.5	0	0	3/4	1	1	1/8		1/8	1		0	84	C6	6	1706
100	100	595/2	595/2	0.25	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60	C4	4	1713
100	100	595/2	595/2	0.25	1/8	1/8	3/4	2	1	1/16		1/16	1		4	64	E4	4	1713
100	100	595/2	595/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67	G4	4	1707
100	100	595/2	595/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	1707
100	100	1191/4	1191/4	0.25	3/16	3/16	3/4	2	1	1/16		1/16	1		1	55	G3	3	1714
